order_id,order_status,order_purchase_timestamp,order_delivered_customer_date,delivery_days,product_category_name,price,freight_value,product_weight_g,customer_id
e30bc9599660c657ce6cf351f1a98b5f,delivered,2017-11-11 20:24:57,2017-11-23 16:31:44,11.0,cool_stuff,166.99,20.66,2425.0,cc9e0c2d088a2b71c3b5f067fafab259
956f15dfe9a7f2414a02c445fdbb865a,delivered,2017-01-21 18:37:21,2017-02-02 13:54:06,11.0,moveis_decoracao,59.9,17.16,1200.0,007b7f04a35e02745c23ea706492ca20
90b0ca32bb968251ac0b7eeb5393b7fe,delivered,2017-11-06 23:01:26,2017-11-22 18:58:32,15.0,ferramentas_jardim,59.9,13.44,1650.0,9298e21b96ed98849264062a27a76c63
90b0ca32bb968251ac0b7eeb5393b7fe,delivered,2017-11-06 23:01:26,2017-11-22 18:58:32,15.0,ferramentas_jardim,59.9,13.44,1650.0,9298e21b96ed98849264062a27a76c63
ffdd178654127ccf34a439e8704fecd9,delivered,2018-03-07 14:07:47,2018-04-07 13:16:50,30.0,beleza_saude,69.9,38.71,2350.0,33d0814c9eff200629eb49330ce5c6a3
78d54cc2c9c87e4bc2a38d1443d81cbd,delivered,2018-07-26 16:55:46,2018-08-02 21:51:05,7.0,esporte_lazer,33.9,22.17,250.0,c624328295d90847765ee77db086b58e
afc22368eeb04afb4727cdec59103f90,delivered,2018-07-23 15:08:01,2018-08-03 16:41:40,11.0,moveis_sala,74.99,30.33,7500.0,4494791f21d3b8231c74f272671b6167
5c8a12c2c89e9e65e52260359ac95a15,delivered,2018-04-30 13:54:32,2018-05-03 18:51:42,3.0,esporte_lazer,33.9,7.87,150.0,05006a510ff7ae9e5b9901344cac5f24
cf89399a034c96945092cc819f31801d,delivered,2018-02-11 11:13:55,2018-03-01 01:43:14,17.0,cool_stuff,144.99,14.03,1050.0,eb3e00534a970a5f3309eac06880f0f6
34871174fe1f4c68f7efac5e5b3fbbde,delivered,2018-08-19 22:45:16,2018-08-30 16:03:02,10.0,esporte_lazer,85.9,11.62,1100.0,0d72c06cbd17cde4598ce4aa6d065a7c
173f3e01cc3fc12d3831a3d80a024a90,delivered,2018-07-22 20:27:10,2018-07-31 20:46:52,9.0,relogios_presentes,109.0,18.86,450.0,f493f84141c8e1de969c750413554006
b02a2e4aaf38eb7c05ef28a6091ae2ce,delivered,2018-04-19 10:15:03,2018-05-09 21:33:13,20.0,ferramentas_jardim,500.0,40.19,10700.0,4befc2f11b265e8aad849eafc3c82e43
8c96e32cbba91af2ff0d72a45445d204,delivered,2018-08-19 14:19:27,2018-08-28 18:17:22,9.0,cama_mesa_banho,179.0,18.38,2117.0,e3396866db806ab204f8b769bbca8e35
208f107af74f48f12d680a404d4424cd,delivered,2018-05-09 02:19:25,2018-05-15 00:19:51,5.0,telefonia,39.99,7.39,150.0,7ca26bcdcf2ab6db5a923a08fefe050f
e80d8758f771bccd842da8b6fc2837ca,delivered,2018-03-19 17:53:45,2018-03-24 15:03:53,4.0,cool_stuff,144.99,11.64,1050.0,f11e9b6d22751ce7f65db87b615fea21
86f3eab0f6458fbf53389a14fc8ce71a,delivered,2017-04-12 18:49:13,2017-04-19 13:24:54,6.0,brinquedos,499.99,18.26,900.0,994c8f911235968e88a5249a81909121
805bde3649dd9d348ea3b77004f1c6d5,delivered,2018-06-05 21:54:42,2018-06-08 18:08:24,2.0,cama_mesa_banho,20.0,7.39,100.0,267856cea77d0833f02cb04e26e72100
ac4987e64619cf021a4e8fbb9758cc96,delivered,2017-08-16 08:36:41,2017-08-28 21:32:11,12.0,fashion_calcados,35.9,15.79,500.0,1a5f9e24a9605dc54ffd4eec8835be86
eda1d5c35a11575cffaa3e0fa9d0cd5e,delivered,2018-04-08 13:05:27,2018-04-17 11:34:24,8.0,moveis_decoracao,49.9,12.79,550.0,6d5507a06e103b9ea6eeab8fbce6247d
eda1d5c35a11575cffaa3e0fa9d0cd5e,delivered,2018-04-08 13:05:27,2018-04-17 11:34:24,8.0,moveis_decoracao,49.9,12.79,550.0,6d5507a06e103b9ea6eeab8fbce6247d
d6c1ed12e8eeaa15e9d5c83c79598f85,delivered,2018-08-10 17:15:07,2018-08-14 20:50:53,4.0,informatica_acessorios,34.99,7.51,150.0,550ccac77275f9cdec4b6cd97ac118d0
dec0a06aff130c128418082f77f5b083,delivered,2018-01-11 12:06:33,2018-01-24 23:44:18,13.0,alimentos_bebidas,43.5,16.6,800.0,63a5e1ee8b7cd39dd906347a4d3cc002
28d14a9fb1c0c5e0667fd9ed3834eb5e,delivered,2018-05-18 13:56:53,2018-05-25 22:02:26,7.0,perfumaria,70.9,17.21,300.0,4c9dd00d5d6518a570a4aad430b9bdf4
478232e63af0da7ce4c2e2081629ccfe,delivered,2017-06-05 13:40:45,2017-06-21 16:41:47,16.0,bebes,79.9,25.84,400.0,c17267116673d32cbb4178325794613f
c972a78eeb0dde0aac82eb51b1450c53,shipped,2017-09-30 11:00:12,,,brinquedos,55.0,16.15,5700.0,d8bd4f0d3512b29c32850d5e00698b88
55c5b6e322eed3fe3dbbd82da9906019,delivered,2017-09-18 19:35:11,2017-09-28 18:30:17,9.0,brinquedos,349.99,19.89,8100.0,ba1b4a0f287cf0364816c7376ac2b141
725fd97b392659b4ae97f0aa8a339853,delivered,2018-02-15 16:56:38,2018-02-24 12:42:06,8.0,esporte_lazer,62.9,13.46,650.0,27042fb514020b4fd8b981f6826d3b22
1e2566907e0655a3549bdcb88b0291f1,delivered,2017-09-12 16:04:11,2017-09-14 18:07:40,2.0,relogios_presentes,55.0,7.78,250.0,4574518f4c6e0eef440e205139e125d6
9bf7384574b699b32297382b5df68d09,delivered,2018-02-03 17:03:44,2018-02-14 22:15:28,11.0,esporte_lazer,29.5,17.92,350.0,f4a4d39c7832ae7e22deddde1122de01
ee941f6c41c8ec03c25b856432b50153,delivered,2017-10-08 21:38:21,2017-10-20 21:33:06,11.0,beleza_saude,184.95,36.61,1000.0,531b21f332366319dd5519bb9dd3743c
3c8f1081e21484680c3885d3bb35272c,delivered,2017-07-20 14:03:36,2017-08-04 21:42:11,15.0,bebes,213.0,17.74,1000.0,0bd6589cc150d21213487c73a45b7d3f
ef6fb04e563be683ade0b04904bf0d39,delivered,2018-02-23 00:07:45,2018-02-28 14:39:06,5.0,moveis_decoracao,19.9,7.94,100.0,c591b62b0d38be0089c516584f6671db
8a9b30ac80da3860f049247b7464596f,delivered,2018-02-08 08:46:56,2018-02-16 20:14:59,8.0,fashion_bolsas_e_acessorios,27.3,8.11,200.0,8e150843c1138147cf8ea7253de0319d
e99d24bf7bab6f3b13feddbc3cca9cb7,delivered,2018-03-24 07:30:17,2018-03-28 19:06:30,4.0,automotivo,34.5,7.39,250.0,2e43f7f2d2224f51ee172eff5de196d1
6261f3240a8778c656bd28aeb2ba9985,canceled,2017-05-31 13:21:35,,,brinquedos,198.0,17.83,850.0,59c0ac147fb499a0f14577f508a3657d
5dc0af9bde879bc9546685cc7c1035da,delivered,2018-05-16 09:38:21,2018-05-21 20:08:44,5.0,utilidades_domesticas,399.0,38.65,9900.0,3b6c1300a15f16c2097081156eb8355d
f7ad644f2dc46710f51f1bfbf01f94f2,delivered,2017-08-19 22:39:09,2017-09-04 21:19:41,15.0,esporte_lazer,119.8,15.59,150.0,506b50a8062885f9d9862e86bbcfcf94
b9040b3da32e7ac3e6bddf429155c114,delivered,2017-10-01 14:47:56,2017-10-05 20:32:27,4.0,utilidades_domesticas,25.0,11.85,300.0,2098ea68fab80113fd93ed9e8ba83759
bc52c0e67c00cdbba3a7b62d70979075,delivered,2017-03-14 12:18:22,2017-03-24 15:33:22,10.0,cama_mesa_banho,59.99,15.63,1000.0,993f2de0c7a27d4b99698707cae71d7f
2fc59b5605bf0cfc03638cb2cca26b16,delivered,2018-08-21 18:24:35,2018-08-24 21:51:58,3.0,bebes,39.99,9.59,950.0,fac64b6875bc7840442069be52752e14
324bba1a05579faca9bea05049eda757,delivered,2018-03-10 17:20:00,2018-04-09 13:02:55,29.0,relogios_presentes,151.9,27.14,4338.0,aed82065b343d8ad3d802fe259e945d5
ec67500767e46c56db2d046d13e46296,delivered,2018-02-28 09:40:36,2018-03-08 18:46:42,8.0,cama_mesa_banho,149.9,17.7,10800.0,6f33f93011237ac8e47e0652b5da71de
b322c7bdd4cf76d82887b87689e6b7d8,delivered,2018-03-11 14:24:19,2018-03-21 16:12:12,10.0,informatica_acessorios,44.9,22.06,200.0,d573d2e2d3e1ebdf6360fe42765582ec
830f2dd158e996fbc6d363d90978d530,delivered,2017-12-15 14:08:08,2017-12-29 03:36:14,13.0,eletronicos,13.3,16.79,175.0,0ff924800f1b14fea0d993177b08cf1a
03e94224875e6dec154cc7a142ce5de2,delivered,2018-04-23 10:09:03,2018-04-25 18:58:59,2.0,beleza_saude,269.9,12.51,1467.0,bb7651b2df4512e6c29ff35a7b8cd754
f689e331732447a491cab98872e7d53b,delivered,2018-03-27 17:14:24,2018-04-04 21:18:22,8.0,cool_stuff,72.99,18.09,1000.0,8dd6ce43135afeb3424e408875c010b1
1ae003b46540d604b41cac187e07fbf7,delivered,2018-03-21 11:23:05,2018-03-31 19:28:42,10.0,beleza_saude,259.9,22.62,250.0,f2b4062de04b2adb7111ee7163252b24
d16b2207d93383dc91aa5da54cec3d0a,delivered,2017-11-26 22:51:05,2017-12-27 15:47:59,30.0,cama_mesa_banho,89.9,16.26,1383.0,45193c34a13942938ead2873b64c360c
c2412bd3e8f3094b54d02284ae238108,delivered,2017-05-22 21:19:41,2017-06-06 14:22:56,14.0,esporte_lazer,252.0,35.56,300.0,ff6e494112db6e543970ab264d2e3c8e
5b33e5b23e569f404e6eccbbce3e0aa4,delivered,2017-07-07 17:16:39,2017-07-28 19:47:43,21.0,cool_stuff,572.0,64.74,15350.0,c94ec1165bd4556cfedff58b1e56c4ce
4695874459264348f76f20abb7897ec3,delivered,2017-05-22 17:45:32,2017-06-01 15:03:21,9.0,beleza_saude,467.0,20.55,750.0,1b1304cace9aadc95b98b913a3f4047a
0231382a78f19752dabca6a86b618152,delivered,2017-03-09 21:17:43,2017-03-23 12:42:21,13.0,beleza_saude,76.49,9.53,525.0,02cb822eec8b6309e7ce715ccea3390d
803f15601207b09e8cf7c80a4fdb1e30,delivered,2017-06-30 14:08:39,2017-07-18 21:59:31,18.0,bebes,349.99,40.0,4300.0,98cf5a598b51e6d8e0e169bb54bc807e
73c545df0a564badb07ae15f5fe6f1e1,delivered,2018-02-18 18:44:27,2018-02-26 18:47:45,8.0,beleza_saude,149.99,16.68,2200.0,0e3ab8ca2f217ac576613e69840d25ab
c84cb424afdb4c6b771f39743b3716e0,delivered,2018-07-26 22:42:46,2018-08-07 15:18:43,11.0,automotivo,9.0,18.23,150.0,b9648176c3b792c649b44d811ae35b12
c84cb424afdb4c6b771f39743b3716e0,delivered,2018-07-26 22:42:46,2018-08-07 15:18:43,11.0,automotivo,9.0,18.23,150.0,b9648176c3b792c649b44d811ae35b12
7c4300b4566920906b3107048eabfcd7,delivered,2018-06-09 12:00:53,2018-07-03 19:48:41,24.0,relogios_presentes,144.0,19.98,4338.0,a6af89bba915546c49649eb828009118
a02af2d708eae3995c247d758141efc8,delivered,2017-11-09 22:57:23,2017-12-10 20:04:07,30.0,telefonia,24.99,15.79,300.0,e41b352847236a6ae426ddbd2c3a4e1b
8cda0578a690b3f9d6d86c95cd2ba7d4,delivered,2017-09-21 15:30:39,2017-10-06 12:04:59,14.0,ferramentas_jardim,99.0,41.08,9000.0,4ad39f4021dcce82a5eebf9fd9dd7a6d
eb35492173c3951dc20f437e0f5baf8e,delivered,2018-04-26 09:51:43,2018-04-30 16:06:44,4.0,beleza_saude,29.0,7.87,83.0,4e3b341939a50bd5d99a86546e81526c
eb35492173c3951dc20f437e0f5baf8e,delivered,2018-04-26 09:51:43,2018-04-30 16:06:44,4.0,beleza_saude,29.0,7.87,83.0,4e3b341939a50bd5d99a86546e81526c
eb35492173c3951dc20f437e0f5baf8e,delivered,2018-04-26 09:51:43,2018-04-30 16:06:44,4.0,beleza_saude,29.0,7.87,83.0,4e3b341939a50bd5d99a86546e81526c
8c64ba171311b3312bd880905b8da534,delivered,2018-04-18 14:29:17,2018-05-08 21:24:43,20.0,bebes,99.49,23.2,375.0,a340ce6c3570e68d4575a06053ecc491
47de8637746123051630916b1ab338cf,delivered,2017-11-21 13:56:43,2017-11-25 15:42:19,4.0,moveis_decoracao,159.0,16.82,2750.0,0b39d705dbfe16398432a7a048591853
d1c6fa11a0fb958619647d438f9e4849,delivered,2018-06-29 10:32:33,2018-07-26 16:08:03,27.0,cama_mesa_banho,64.9,22.73,1250.0,b69f71499d18371756e7a6d31a9ac0dc
d30c22b84ba5239f2ae0fc078be7611c,delivered,2018-07-23 15:48:01,2018-08-22 14:15:51,29.0,moveis_sala,74.99,39.68,7500.0,42b3b672e11bdf08931bcbc9ebaa7eb2
2011a926846f9fa10088488fca493f95,delivered,2017-11-24 13:25:13,2017-12-05 14:03:45,11.0,esporte_lazer,19.9,16.79,200.0,e3f8a41dc8def48711c086dad89ab9fd
bb7ae981de452cd0404838ff44ffdc79,delivered,2018-04-11 14:59:00,2018-04-26 18:56:42,15.0,utilidades_domesticas,68.0,46.92,1683.0,e85a01b0c27d1161aa7d71c2afa5977f
69480e1078841dadad7c1daa54407ad6,delivered,2017-06-12 11:00:02,2017-06-27 14:16:51,15.0,casa_construcao,59.8,15.17,450.0,346e8953d3aac36a611fbace59ddc415
335867dcacb4762eddb7773881b73808,delivered,2018-07-06 19:27:45,2018-07-16 15:08:47,9.0,relogios_presentes,78.0,15.65,250.0,6b6d4e00580b09f566797ecde25bfc1e
f5dd4c037b81efb0d1ea5d0f7d8beddf,delivered,2017-12-04 15:18:06,2017-12-16 15:33:21,12.0,esporte_lazer,54.0,14.13,300.0,4f93c6056cac7dad802e12622a468703
60d0ff4b039dc85b5b738f59b0b044f9,delivered,2017-04-21 14:05:09,2017-05-03 13:52:05,11.0,moveis_decoracao,24.9,10.96,300.0,dcba370f080ddec2e83ae526d062dec2
686e2fc048d3d4677583ebad2a721b6a,delivered,2017-05-11 13:14:01,2017-05-24 12:07:34,12.0,brinquedos,26.89,16.11,442.0,511b5a1256aa314a4c9480950b00f1d2
c5f0052c5711a034a7b154269bfde906,delivered,2018-04-16 11:15:53,2018-04-24 22:54:18,8.0,eletronicos,29.9,18.23,100.0,0e4ffb7264a091878eb8af65e6ef758e
257699bfe87de4eac234324e88db828a,delivered,2018-05-15 14:16:57,2018-05-23 23:45:53,8.0,brinquedos,79.99,22.27,318.0,047c4f9e8ca120c41c8d4a61df722ea2
91c4c61f5db7e025e8435b2e13e50f6f,delivered,2018-08-12 11:41:14,2018-08-16 20:23:34,4.0,bebes,48.9,19.53,600.0,53f923fd81130dee89725646dbc1ad0f
523156bbb727eaea16d8a2880296d26c,delivered,2018-05-10 12:34:52,2018-05-19 00:02:58,8.0,relogios_presentes,145.0,17.19,335.0,23e988565e7a5b46273af0b1f0f65384
eeeebba48c7b5fc22f6e12734ed319ed,delivered,2018-08-27 20:47:15,2018-08-30 21:03:24,3.0,cama_mesa_banho,79.0,14.86,1400.0,39db8e59edb882c1518ef5624f4caf12
e247a0570d308da27cd7f349902e66f8,shipped,2018-03-13 11:53:42,,,automotivo,14.9,12.79,250.0,79c1ae1c3d1a81c10781ecf7d7ef1720
2474e13d0d388a471b50fd455057300c,delivered,2018-06-17 19:26:51,2018-06-25 15:28:49,7.0,automotivo,89.99,15.73,550.0,683a8aa7f2d173c62431616f6108efc4
d7746bb26fc8c125b8f286378c23049d,delivered,2017-06-03 19:59:55,2017-07-03 17:04:42,29.0,beleza_saude,50.9,11.86,250.0,62681fd345215328176ec9eec92192d6
d7746bb26fc8c125b8f286378c23049d,delivered,2017-06-03 19:59:55,2017-07-03 17:04:42,29.0,beleza_saude,50.9,11.86,250.0,62681fd345215328176ec9eec92192d6
a9db675620ea42f15fc07297244112c5,delivered,2018-04-03 15:16:00,2018-04-11 23:32:35,8.0,alimentos,47.0,18.23,200.0,dddb49bfda245a56fa89d16181a90d32
5ad5a1ef522da1732ab963ea1fb6165b,canceled,2017-06-22 19:53:09,,,,13.5,11.73,1500.0,a76e74100709762a48e683a177dc86b0
9f42ba3ab7f23f1ce0a717cfc841a9ab,delivered,2018-01-10 14:55:25,2018-01-19 17:59:04,9.0,malas_acessorios,26.99,14.1,550.0,3c8f71003ac0c80c105ed834fed4f738
9de375e01aa3f39d32001e75abd82b99,delivered,2018-07-02 22:03:07,2018-07-04 22:34:32,2.0,moveis_decoracao,59.0,8.57,400.0,5f568023042b6139fb399704f7378807
ff49c0a826a9b21b12361deec89f4a98,delivered,2018-06-09 13:22:37,2018-06-18 23:38:50,9.0,utilidades_domesticas,138.0,26.12,10050.0,48fa9040aa250397845fe8cce75f3f6c
442dccfb1443cb7035f2b7810f974dd9,delivered,2018-04-02 21:33:35,2018-05-11 00:39:08,38.0,eletronicos,129.9,45.46,5700.0,adaf88d3b2dd17497e88d690060fe409
492b48333a37f2f70213b81672d4aa06,delivered,2018-04-09 15:14:31,2018-04-17 23:56:26,8.0,eletrodomesticos,39.8,7.87,100.0,4e2e8191d9ba87e497ba547c6354a87a
9aba484676dd70457681a3301c222d9f,delivered,2018-04-13 21:16:20,2018-04-17 22:42:31,4.0,beleza_saude,95.0,7.53,150.0,5193da38ee92ecd1078e8f1929b4ef53
5028b62d8f474883ae57b5da1ffd1e8a,delivered,2017-06-08 10:51:40,2017-06-28 13:39:43,20.0,esporte_lazer,159.9,38.67,1500.0,137cde6ffb788ba7d5f56000bfdab63b
b61baa7b1523a2a7e4e1382f25e6f9de,delivered,2017-07-28 21:49:59,2017-08-07 20:02:27,9.0,esporte_lazer,115.0,14.56,2600.0,f280a183e4e63b12aa5b9b6d06baecaf
257d1faedcbe9d328080c6ec04c8f819,delivered,2017-03-31 22:04:20,2017-04-08 23:21:35,8.0,climatizacao,59.9,15.63,1132.0,bf29b64b2a630fedd411e4b836c216e7
3241baf723e29f140a6ff9082b7f9aca,delivered,2017-08-02 12:57:27,2017-08-14 19:36:59,12.0,informatica_acessorios,182.9,13.41,420.0,3e13d7562141418f00f431202390536c
3241baf723e29f140a6ff9082b7f9aca,delivered,2017-08-02 12:57:27,2017-08-14 19:36:59,12.0,informatica_acessorios,182.9,13.41,420.0,3e13d7562141418f00f431202390536c
6e5471906b39845aee4480aa16d963d8,delivered,2018-04-18 08:21:28,2018-05-01 00:17:36,12.0,esporte_lazer,92.34,23.23,1050.0,eeb730c4c2578aded27aada780e25e93
81c0952b750d74fa259592bdb837e42d,delivered,2018-04-08 12:49:53,2018-04-27 19:58:33,19.0,beleza_saude,59.99,27.15,950.0,78f11d5157510e904e39314d79f03da8
418aaa61ff9515614340e03422fed9c9,delivered,2017-03-12 14:02:57,2017-03-17 12:06:13,4.0,cama_mesa_banho,69.9,15.7,800.0,bc94fe20172cefc3e041019d0192caff
47378b461210a310c95e17323f7dd726,delivered,2017-01-27 05:27:14,2017-02-06 15:44:33,10.0,livros_interesse_geral,124.99,19.15,1633.0,8a5881366c8a17270865c025f0636675
d1f60863289ae7cd6e47fd70eae9bec4,delivered,2017-08-15 15:23:30,2017-08-24 21:40:06,9.0,perfumaria,274.0,16.67,300.0,175231d5968a57218468d2517a6a4621
9b3d7ee9930f8226dccc9eecbd140b99,delivered,2017-08-10 09:18:48,2017-08-23 20:03:56,13.0,perfumaria,56.99,14.15,350.0,9e2a7ec851f933a42a84621ae1ed5922
1fe7be398f57b2c40691376b673de1bb,delivered,2017-10-19 10:17:42,2017-11-01 17:12:21,13.0,utilidades_domesticas,32.9,17.63,300.0,6f1b9db6eb561df558883985dbd941fc
a26bfd667ba8c2433195ee30be0fd1d6,delivered,2017-12-15 10:32:33,2018-01-03 21:17:45,19.0,telefonia,21.99,15.1,250.0,c49358dde47a3bedbfd5aa834e6248e8
a2ec8ff90a5ffced9e2d1853bf3cf609,delivered,2017-12-10 21:58:51,2018-01-04 16:24:50,24.0,informatica_acessorios,109.9,15.52,180.0,ee92860167192bbbbf68f161674745e1
bb0c9e9838bfd4b393853fe7dcf6b8e2,delivered,2018-02-28 16:50:55,2018-03-07 23:19:11,7.0,construcao_ferramentas_iluminacao,250.0,30.12,12000.0,af38d27face41cf31f1915a789d9288b
8c313d4a1bea83111be5bb00105397dd,delivered,2017-12-01 13:05:08,2017-12-12 16:48:43,11.0,beleza_saude,36.0,11.85,150.0,a4a0c32813e4d6b4f6dd95dd11dc62f1
fe5cc94bdaa0c8c83b6cfb74d01747cf,delivered,2018-06-25 12:25:23,2018-07-02 18:18:44,7.0,beleza_saude,27.9,24.55,650.0,2e401a3a209079930afd5f9e57ec6bb3
84a68a1498a47dba0c79396d53e46b9e,delivered,2018-07-27 23:06:37,2018-07-31 15:33:45,3.0,telefonia,39.99,7.54,126.0,c9a6c2f1cabd70a425338d9155efe1da
4bb3eed0b423bcae4c063a401e17308e,delivered,2017-11-24 23:44:45,2017-12-07 12:44:41,12.0,casa_conforto,230.0,61.85,19800.0,251a9c289f548b851f2764ea57f0ea59
4bb3eed0b423bcae4c063a401e17308e,delivered,2017-11-24 23:44:45,2017-12-07 12:44:41,12.0,cama_mesa_banho,210.0,61.85,16800.0,251a9c289f548b851f2764ea57f0ea59
4bb3eed0b423bcae4c063a401e17308e,delivered,2017-11-24 23:44:45,2017-12-07 12:44:41,12.0,cama_mesa_banho,210.0,61.85,18850.0,251a9c289f548b851f2764ea57f0ea59
b80e879030f825a648abffe9d993ff6a,delivered,2018-03-03 10:01:19,2018-03-27 21:14:03,24.0,cama_mesa_banho,199.0,16.14,4050.0,0e7697ddfe20700b6a6bbc3394de3db2
d0570bed0cef820342eaf13ccae334c0,delivered,2017-12-19 16:58:22,2017-12-29 23:26:27,10.0,utilidades_domesticas,71.0,11.73,1800.0,ce0681e1c3f70e1452183c4eb5e66602
445d0c0872352cc8c31b797c707f4c47,delivered,2018-01-17 13:43:55,2018-01-22 20:49:05,5.0,eletronicos,12.25,7.78,175.0,6e316412bd0f394423556d697fbc6d16
b4abbcf96e5e2aa453be4751a571bca4,delivered,2017-09-18 13:13:13,2017-09-26 20:27:01,8.0,alimentos,56.97,16.16,750.0,9595112daf4d567c6ec90ebc59d6e16c
cffb339aa5f4745347d75d9999771453,delivered,2017-04-19 17:38:38,2017-05-05 16:13:32,15.0,instrumentos_musicais,278.77,13.34,594.0,5332220cc8eeb30685f818ac296ecb83
7c5cfb19cd59e93d54d251302ac8268c,delivered,2018-07-09 18:27:41,2018-07-16 14:34:32,6.0,cool_stuff,45.0,9.01,200.0,4ad9f3aabf40e6cbb73c0511aa878c7f
80aa51679b1fef5a66ee92a688e44fa3,delivered,2017-11-21 20:28:12,2017-12-27 21:18:28,36.0,beleza_saude,121.9,18.1,1350.0,f03ed5c05aba9384c235b9eb87a5b499
e2d3e5a5b56149b36e4df4dedd8648f5,delivered,2018-02-12 12:39:57,2018-03-05 20:38:39,21.0,bebes,169.9,31.94,5000.0,57f4770b4fc8ae0c610fd9821dc38403
bf0037905499198f0e5f888208d275cf,delivered,2018-05-25 22:21:48,2018-06-03 18:12:09,8.0,brinquedos,154.9,23.66,3850.0,882d6bef7ba1904c9c0db3f7a4bc8fd3
2823f47e6fb0f2a1e5a8f221ebb5aa15,delivered,2017-07-18 07:17:50,2017-07-25 22:04:50,7.0,eletrodomesticos,89.25,15.37,250.0,f81bed8a63f637b20ff67dccd843c2a5
c223f0dcc8756ef3523ed32b46da2218,delivered,2018-06-28 20:08:36,2018-07-03 03:47:52,4.0,papelaria,38.0,8.43,250.0,59084ee44b406be03c3d6e28c60bea7a
73357471c1622c6492352c7cce44eddc,delivered,2017-08-15 11:19:37,2017-08-17 17:47:46,2.0,fashion_bolsas_e_acessorios,49.9,7.78,200.0,b570c3635a4298fb6ea7f1b24771fe83
b06ebf1a46fc060c183c59b092ce49ee,delivered,2018-03-16 21:17:17,2018-03-29 22:54:22,13.0,esporte_lazer,59.9,12.86,217.0,3086654455e8ed4401d93f2af816d8b3
4c3e9e2bce3a3234a9255f390683e3af,delivered,2018-02-13 12:50:33,2018-02-15 18:27:49,2.0,beleza_saude,299.9,13.3,5650.0,9ba4e9572b42c109f0939c3f43eb3e0c
897da32e9712dafcf2fb6615aeb3318c,delivered,2017-05-31 17:06:39,2017-06-08 10:53:01,7.0,cama_mesa_banho,34.9,14.08,1100.0,6a59a192cd68416ca60a4a5809aecfe7
2f9615837f509124f0c936dbd93855ac,delivered,2018-08-08 10:25:10,2018-08-13 19:38:27,5.0,cama_mesa_banho,69.0,14.79,1500.0,15357da0aa538a1e5efabe63f0d71095
9db142d94f2d44a068cfb9ea5da54456,delivered,2018-03-07 14:31:46,2018-03-26 18:19:01,19.0,esporte_lazer,193.0,27.43,2200.0,2fdfa48086825561ab78672c8513dba8
9f2c6714edee90964b0b631c22a22448,delivered,2018-02-06 01:03:08,2018-02-20 18:15:09,14.0,,165.0,38.7,1000.0,89d62100264f60ca62619dd012a12f00
6060984d92a7f9a5d6f5f99b8815aa64,delivered,2018-01-22 17:30:02,2018-01-26 16:39:13,3.0,beleza_saude,29.9,8.11,250.0,21665fa6b18402068a25b8b82da33c70
b357dd0e3d6572e28d060309c0ab339f,delivered,2017-11-17 05:56:03,2017-12-20 15:44:48,33.0,cama_mesa_banho,169.9,21.68,2350.0,4a37008d0c29389ef1c8632e2c4d6ba5
40f036012bb1fb0195ebf7d43b034d72,delivered,2018-04-09 23:06:31,2018-05-02 12:50:44,22.0,beleza_saude,299.9,26.81,5650.0,620a606fe1841ab9e3659b68e137601f
2f18fee7e09d77c69bbb75054b8610b1,delivered,2018-06-30 09:31:54,2018-07-13 14:15:45,13.0,cama_mesa_banho,199.0,19.69,4025.0,c201c80c97c3d9b1c5ae6e363e808f14
2a0facc85fc2b839b8c194436787402b,delivered,2018-05-16 04:35:22,2018-05-23 11:13:02,7.0,cama_mesa_banho,210.0,13.91,16800.0,6d6e81e5815b1fff666907cfa150a691
e2f630b53cb2637be372c3810b089868,shipped,2017-07-26 11:44:28,,,relogios_presentes,149.0,26.32,250.0,67f3e907dce402e696b15f9308ff22ed
75782ab140cfc2ce9f07f0b6390e32c2,delivered,2018-02-16 15:19:06,2018-03-01 20:09:09,13.0,utilidades_domesticas,46.99,22.08,7850.0,11e0029418313bcb51f04b5ea486743a
75782ab140cfc2ce9f07f0b6390e32c2,delivered,2018-02-16 15:19:06,2018-03-01 20:09:09,13.0,utilidades_domesticas,46.99,22.08,7850.0,11e0029418313bcb51f04b5ea486743a
6e3c8fe2572e4a01c43ef9970e59fef2,delivered,2018-04-16 16:47:33,2018-04-25 21:21:15,9.0,papelaria,32.0,22.11,405.0,19eb2ff94ef3470db204adaae3d6cd99
6e3c8fe2572e4a01c43ef9970e59fef2,delivered,2018-04-16 16:47:33,2018-04-25 21:21:15,9.0,beleza_saude,65.5,22.11,150.0,19eb2ff94ef3470db204adaae3d6cd99
36995f50cacc28693fffcdb6af6cfedc,delivered,2017-02-18 17:47:36,2017-03-01 13:47:58,10.0,brinquedos,66.99,17.21,1800.0,3d455fb7aa499fd0cea2a2306b4c43ad
8cbaf68384ba4227bbfb3ccb24c7c1a2,delivered,2017-11-24 20:58:59,2017-12-07 22:44:23,13.0,beleza_saude,6.0,16.79,50.0,a59b9fb91b4ebe9aba37c55232abc8ca
8dba24f9985ee1c23c565330d02c5099,delivered,2018-05-13 18:02:41,2018-05-23 15:04:08,9.0,relogios_presentes,500.0,15.94,425.0,bbed564e83eb94355dc3537879b54f40
2681f4e9d333e5795a30836c81340c85,delivered,2017-06-27 10:36:44,2017-07-06 16:24:31,9.0,automotivo,82.9,17.02,400.0,e6a01189b2ec98944c29bf5b35adc1d0
